Code_Entite;Nom_Entite;Code_Parent;Annee;GES_Agriculture;GES_Industrie;GES_Résidentiel;GES_Tertiaire;GES_Transports;CONSO_Residentiel;CONSO_Tertiaire;puissance_enr_hydro;puissance_enr_photo;puissance_enr_eolien;prod_enr_thermique_bois_energie;prod_enr_thermique_PAC;prod_enr_thermique_Incinerateurs;prod_enr_thermique_Biogaz;prod_enr_thermique_Solaire_thermique;chaleur_renouvelable;amenagements_cyclable;pourcentageVPelectrique;tonnage_dechets_enfouis;part_dechets_recycles;nbre_recycleries;canaux;eau_potable;industrie;irrigation;Conso_ENAF;Osmo_previ;Osmo_ini;Osmo_enga;Osmo_ter;Osmo_aban;aires_protegees
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2015;0.011771519;0.152825507;0.009107735;0.005184546;0.01689025;0.078256171;0.014868663;0;0.0011025;0.03064;0.016556232;0.004603755;0;0;0.000410066;;;0.0933271115258983;;;;0;1.417537;0.489911;0.24497;11.4721;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2016;0.012041777;0.141185216;0.007841456;0.004779127;0.017011894;0.073981952;0.013994616;0;0.0011173;0.03064;0.017536295;0.005059683;0;0.00502969;0.000450571;;;0.183010523105079;;;;0;1.334728;0.512119;0.273971;8.561;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2017;0.011705087;0.137515854;0.007848658;0.004581001;0.017050876;0.074810251;0.013966098;0;0.0052451;0.03064;0.017476428;0.005501548;0;0.004490971;0.000447165;;;0.254643499101258;;;;0;1.481351;0.521316;0.429204;12.1452;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2018;0.011247848;0.139400911;0.007865312;0.004271675;0.017018622;0.076533814;0.014372226;0;0.0052881;0.030695;0.015444557;0.006214809;0;0.004081485;0.00043431;;;0.359066427289048;;;;0.96662;1.239519;0.563677;0.348405;6.5975;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2019;0.011217174;0.132772748;0.007665684;0.003813634;0.016991285;0.075054997;0.013922411;0;0.0056196;0.030695;0.016050264;0.007044497;0;0.003407453;0.000447415;;;0.463655399341909;3136.38;48.7348750881141;;0.756172;1.313695;0.142659;0.584684;4.8051;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2020;0.011218522;0.16514029;0.007718649;0.003433758;0.013723421;0.076554107;0.014163225;0;0.0100578;0.030695;0.014212848;0.007971961;0;0.003664261;0.000449287;;;0.686157517899761;2949.26;47.2983186509559;;0.567156;1.399178;0.071727;0.29855;8.6064;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2021;0.011001378;0.155034836;0.007144716;0.002281881;0.017099643;0.075073473;0.013033692;0;0.0103574;0.030695;0.016673073;0.009000251;0;0.004546554;0.000458647;;;1.0172490048651;3147.4;52.8896452778499;;0.3978;1.255157;0.12889;1.742724;4.8147;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2022;0.010733876;0.145257973;0.006594097;0.002246401;0.017160252;0.072757343;0.014100684;0;0.0176847;0.030695;0.014029264;0.010258019;0;0.001996769;0.000453031;;8.049;1.54234020465668;3110.4;53.310652439831;;;;;;7.8926;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2023;0.010882305;0.145259119;0.006160231;0.002121095;0.016867356;0.068259846;0.013083885;0;0.0183196;0.03075;0.013868994;0.011653141;0;0.002940274;0.000458647;;6.855;2.36300376920847;2951.63;54.9013095107483;;;;;;7.399;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2024;0.010889995;0.148665231;0.006229472;0.002004789;0.016804042;0.068299954;0.013203924;0;0.019338;0.03075;0.014675123;0.012640102;0;0.003197785;0.000458647;;7.689;2.98637286169904;;;;;;;;;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2025;;;;;;;;;;;;;;;;;12.637;;;;;;;;;;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040681;CC Enclave des Papes-Pays de Grignan (partie AURA);26;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040715;Grenoble Alpes Métropole;38;2015;0.015537575;0.837479058;0.420144928;0.38352947;0.572618006;2.763507153;2.184181614;0.223465;0.0083273;0;0.586673104;0.044687709;0.160776833;0;0.008835393;0.238140208;;0.111737812342799;;;4;21.723786;33.431087;118.654648;0.164984;23.9873;;;;;;
200040715;Grenoble Alpes Métropole;38;2016;0.01570289;0.704413914;0.401464065;0.366341916;0.568880749;2.784744259;2.19522553;0.223465;0.0099302;0;0.625319674;0.048559619;0.157440833;0;0.009330599;0.266456045;;0.170156720969496;;;4;20.726723;34.182837;118.64597;0.09339;48.2568;;;;;;
200040715;Grenoble Alpes Métropole;38;2017;0.015543545;0.611495359;0.388555327;0.355386187;0.563793093;2.740305654;2.180275865;0.223595;0.0099675;0;0.645368513;0.053361885;0.166720333;0;0.009313972;0.287400361;;0.258870846820784;;;4;21.208387;34.780647;110.194489;0.186568;35.9097;;;;;;
200040715;Grenoble Alpes Métropole;38;2018;0.015182167;0.586641153;0.403161821;0.35471845;0.540914334;2.843710648;2.263285161;0.223595;0.0109622;0;0.578499762;0.059329849;0.165627333;0;0.009050708;0.256437385;;0.341162519027222;;;4;21.334396;34.433869;83.177366;0.179576;50.6585;;;;;;
200040715;Grenoble Alpes Métropole;38;2019;0.015046542;0.638957264;0.377689552;0.335626029;0.547156685;2.723380668;2.163267904;0.224163;0.0121218;0;0.634573695;0.067250487;0.164480833;0;0.00932379;0.297459118;;0.432641638104348;13359.56;93.3223831990847;4;19.907841;33.715031;122.528036;0.131013;29.3921;;;;;;
200040715;Grenoble Alpes Métropole;38;2020;0.014977209;0.556824384;0.368147877;0.286029708;0.437520051;2.819316208;1.887756484;0.224163;0.0134864;0;0.546487773;0.076104549;0.170933833;0;0.009362802;0.234950782;;0.733258013779048;6313.87;96.5498045781231;4;18.553567;34.004776;108.482402;0.19579;30.7002;;;;;;
200040715;Grenoble Alpes Métropole;38;2021;0.014893051;0.611542344;0.337467604;0.254837166;0.485513535;2.688224846;1.952723445;0.223891;0.0148441;0;0.752649229;0.085921152;0.169888833;0;0.00955786;0.373368531;;1.117060888684;7202.52;96.5010813553047;4;25.789269;35.454363;112.180289;0.182601;32.3948;;;;;;
200040715;Grenoble Alpes Métropole;38;2022;0.014752055;0.50513451;0.325383541;0.253410983;0.500553577;2.566728614;1.968242537;0.225814;0.0175961;0;0.720640565;0.097928471;0.163491333;0;0.009440825;0.35935868;786.379;1.53709434686887;8018.78;95.588500837111;5;;;;;26.9169;;;;;;
200040715;Grenoble Alpes Métropole;38;2023;0.014852037;0.428299733;0.308545011;0.245667674;0.499301776;2.434916069;1.865013362;0.223896;0.0235058;0;0.655667085;0.111247038;0.146826333;0;0.00955786;0.293852438;808.236;2.16913465987969;3900.08;97.5711501370576;5;;;;;33.924;;;;;;
200040715;Grenoble Alpes Métropole;38;2024;0.014846606;0.407412564;0.297014968;0.183746005;0.494726187;2.28293256;1.849323733;0.223925;0.0341301;0;0.7062064;0.120669091;0.1645;0;0.00955786;0.32258594;821.256;2.81976667049947;;;;;;;;;;;;;;
200040715;Grenoble Alpes Métropole;38;2025;;;;;;;;;;;;;;;;;822.947;;;;;;;;;;;;;;;
200040715;Grenoble Alpes Métropole;38;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040715;Grenoble Alpes Métropole;38;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040715;Grenoble Alpes Métropole;38;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040715;Grenoble Alpes Métropole;38;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040715;Grenoble Alpes Métropole;38;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040798;CC Val Vanoise;73;2015;0.004813399;0.007703738;0.025962919;0.044377071;0.02016927;0.177163115;0.28494451;0.11101;0.000315;0;0.028577198;0.004992354;0;0.001108637;0.000257959;;;0.0451127819548872;;;;0;2.939047;2.050561;0;3.5004;;;;;;
200040798;CC Val Vanoise;73;2016;0.004842997;0.008075554;0.021489321;0.038413019;0.020317718;0.161888583;0.268638711;0.11101;0.000324;0;0.030561803;0.005601146;0;0.001387166;0.000271427;;;0.105405812377654;;;;0;2.446645;2.241331;0;0.2425;;;;;;
200040798;CC Val Vanoise;73;2017;0.004785284;0.007142077;0.022209523;0.037289543;0.020243645;0.164985049;0.272072053;0.06151;0.0003964;0;0.030353236;0.006145706;0;0.001108637;0.00026721;;;0.195371205290051;;;;0;2.413775;2.265307;0;1.8183;;;;;;
200040798;CC Val Vanoise;73;2018;0.004735086;0.011967631;0.022576045;0.034978338;0.020505202;0.166712829;0.259870064;0.0616;0.0004055;0;0.027277982;0.006765381;0;0.000657919;0.000258757;;;0.191825291426885;;;;0;2.320802;1.798447;0;3.3149;;;;;;
200040798;CC Val Vanoise;73;2019;0.004735236;0.010365968;0.021620114;0.031851983;0.020678657;0.162398008;0.25537463;0.115374;0.0003889;0;0.028398164;0.007668571;0;0.0002072;0.000266565;;;0.327332242225859;2589.36;79.9780678394605;;0;2.502295;2.091532;0;5.2159;;;;;;
200040798;CC Val Vanoise;73;2020;0.004714188;0.006430658;0.022232721;0.028375234;0.016718023;0.164830411;0.235711832;0.115374;0.0004782;0;0.026509055;0.0086782;0;0.000657919;0.00026768;;;0.484188228173703;1593.29;88.0334771344553;;0;2.421809;2.007617;0;2.8798;;;;;;
200040798;CC Val Vanoise;73;2021;0.004769326;0.007967101;0.019811799;0.020118734;0.017615379;0.153231887;0.212392843;0.116632;0.0004868;0;0.03032056;0.009797587;0;0.000657919;0.000273257;;;0.797952423968684;1387.46;87.6698102088539;;0;2.298174;1.860245;0;2.5751;;;;;;
200040798;CC Val Vanoise;73;2022;0.004696433;0.006797701;0.020542604;0.021772655;0.021400501;0.226146656;0.282076022;0.116618;0.0004868;0;0.02617202;0.011166781;0;0.000657919;0.000269911;;3.21;1.25169657668527;1460.51;90.4951151573811;;;;;;2.4417;;;;;;
200040798;CC Val Vanoise;73;2023;0.004707622;0.006956202;0.019460319;0.020934738;0.021313656;0.217565058;0.26734578;0.116632;0.0005385;0;0.02639469;0.012685497;0;0.000657919;0.000273257;;1.743;1.70022371364653;1346;90.8634235004244;;;;;;1.0933;;;;;;
200040798;CC Val Vanoise;73;2024;0.004705644;0.005545131;0.017742711;0.018224563;0.021221837;0.195035136;0.254358854;0.112683;0.0006261;0;0.027245854;0.013759893;0;0.000657919;0.000273257;;1.907;2.21792200059542;;;;;;;;;;;;;;
200040798;CC Val Vanoise;73;2025;;;;;;;;;;;;;;;;;35.62;;;;;;;;;;;;;;;
200040798;CC Val Vanoise;73;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040798;CC Val Vanoise;73;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040798;CC Val Vanoise;73;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040798;CC Val Vanoise;73;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200040798;CC Val Vanoise;73;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041010;CC Coeur de Savoie;73;2015;0.0289613;0.039424763;0.035094104;0.02042655;0.199332168;0.271949018;0.100320367;0.0121698;0.003415;0;0.356745398;0.011942111;0;0;0.001305232;;;0.106428267347808;;;0;0;4.636557;3.340992;0.056843;13.8147;;;;;;
200041010;CC Coeur de Savoie;73;2016;0.02984121;0.037516947;0.032087295;0.019996181;0.20396081;0.266825781;0.101078342;0.0121698;0.0034373;0;0.364487309;0.013156831;0;0;0.001403912;;;0.203937237274733;;;0;0;4.509571;3.119305;0.007023;17.2554;;;;;;
200041010;CC Coeur de Savoie;73;2017;0.029673105;0.034728694;0.032354373;0.019784466;0.203994436;0.267268074;0.101654344;0.0141698;0.0036665;0;0.3634778;0.014472996;0;0;0.001419421;;;0.285795941697628;;;0;0;4.64608;3.277413;0.010002;14.2653;;;;;;
200041010;CC Coeur de Savoie;73;2018;0.029168564;0.037922917;0.033026998;0.01968361;0.202213195;0.271999856;0.103679094;0.0141698;0.0038824;0;0.376768327;0.016150877;0;0;0.001408894;;;0.357128363296944;;;0;0;2.606023;3.543519;0.021172;15.2368;;;;;;
200041010;CC Coeur de Savoie;73;2019;0.029239498;0.034575256;0.031919527;0.018827503;0.205542871;0.264741651;0.101954528;0.0149398;0.0041383;0;0.328800352;0.018307048;0;0;0.001451404;;;0.449429103571139;2978.67;62.1763771930708;0;0;5.236033;3.30131;0.009174;20.6138;;;;;;
200041010;CC Coeur de Savoie;73;2020;0.029378699;0.03406147;0.031026819;0.01734303;0.16778092;0.266877016;0.097535213;0.0200658;0.004382;0;0.342444544;0.020717316;0;0;0.001457477;;;0.759718742423018;2797.33;60.5575502252028;0;0;4.839883;2.922191;0;47.7339;;;;;;
200041010;CC Coeur de Savoie;73;2021;0.029605395;0.033710166;0.029240766;0.014881223;0.186617319;0.263028589;0.094829454;0.0207658;0.0049963;0;0.354566608;0.02338961;0;0;0.001487841;;;1.35437475029964;2728.04;59.2771330022315;1;0;4.986745;3.078389;0.018406;30.7724;;;;;;
200041010;CC Coeur de Savoie;73;2022;0.02972362;0.032521921;0.026634003;0.014967978;0.205065175;0.250405289;0.098987988;0.0207658;0.0060978;0;0.320646721;0.026658263;0;0;0.001469622;;85.908;1.87726770784035;2375.79;55.2983395765664;1;;;;;16.8089;;;;;;
200041010;CC Coeur de Savoie;73;2023;0.030302699;0.029261042;0.025279297;0.013800201;0.204009536;0.239942837;0.091298032;0.0207658;0.007688;0;0.297298219;0.030283867;0;0;0.001487841;;104.845;2.63219466541881;2085.18;60.725183347906;1;;;;;21.0507;;;;;;
200041010;CC Coeur de Savoie;73;2024;0.030693809;0.028771524;0.025111514;0.013358216;0.204248875;0.237590144;0.09000577;0.0177258;0.0107284;0;0.325413481;0.032848755;0;0;0.001487841;;115.349;3.13110795998927;;;;;;;;;;;;;;
200041010;CC Coeur de Savoie;73;2025;;;;;;;;;;;;;;;;;111.554;;;;;;;;;;;;;;;
200041010;CC Coeur de Savoie;73;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041010;CC Coeur de Savoie;73;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041010;CC Coeur de Savoie;73;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041010;CC Coeur de Savoie;73;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041010;CC Coeur de Savoie;73;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041366;CC Rhône Crussol;7;2015;0.014772918;0.007317991;0.032709874;0.015988791;0.03812406;0.253143141;0.07513957;0;0.0035815;0;0.060959212;0.010298743;0;0;0.001276287;;;0.0781178200533039;;;;0;2.806494;0.050092;1.111882;17.8037;;;;;;
200041366;CC Rhône Crussol;7;2016;0.014922501;0.006359956;0.030191524;0.015291495;0.038453694;0.245543024;0.07355772;0;0.0035815;0;0.065755056;0.011424477;0;0;0.001384078;;;0.158149202476165;;;;0;2.751443;0.046969;0.82101;8.7127;;;;;;
200041366;CC Rhône Crussol;7;2017;0.014562591;0.009008712;0.030535194;0.015123077;0.037594378;0.248840868;0.074038714;0;0.0037381;0.0115;0.064535886;0.012550679;0;0;0.001370802;;;0.244618395303327;;;;0;2.957258;0.036627;1.278261;11.8506;;;;;;
200041366;CC Rhône Crussol;7;2018;0.014441911;0.006628653;0.030898039;0.014447708;0.035749087;0.251227222;0.07143329;0;0.0038304;0.0115;0.056994156;0.014044752;0;0;0.00136152;;;0.278674746759853;;;;0;3.022982;0.035852;1.093789;12.1789;;;;;;
200041366;CC Rhône Crussol;7;2019;0.014271301;0.006819;0.029756525;0.01368377;0.037136095;0.244019696;0.072399445;0;0.0044493;0.0115;0.059175832;0.015919751;0;0;0.0014026;;;0.319502801120448;6047.22;69.5693915640164;;0;3.036388;0.034787;1.28821;10.08;;;;;;
200041366;CC Rhône Crussol;7;2020;0.014182787;0.006772348;0.029963561;0.013212912;0.03016122;0.247661254;0.073184079;0;0.0046868;0.0115;0.052280439;0.018015713;0;0;0.001408469;;;0.578009748522624;6705.12;65.2057538385319;;0;3.157886;0.048703;1.292767;9.0303;;;;;;
200041366;CC Rhône Crussol;7;2021;0.014137079;0.006595844;0.02817203;0.011388152;0.034934647;0.241248174;0.074241418;0;0.0055669;0.0115;0.061524048;0.02033953;0;0;0.001437812;;;0.914373611348487;6577.4;67.5403693530181;;0;3.051312;0.041006;0.770178;9.8082;;;;;;
200041366;CC Rhône Crussol;7;2022;0.014226385;0.006011894;0.026013797;0.010776238;0.037205001;0.233630186;0.073625236;0;0.0065208;0.0115;0.051821868;0.023181942;0;0;0.001420206;;108.801;1.45960333132996;5996.66;68.521516816776;;;;;;14.2712;;;;;;
200041366;CC Rhône Crussol;7;2023;0.014489866;0.006826088;0.023943386;0.00959059;0.036682596;0.218662243;0.064530586;0;0.0081202;0.0115;0.051355451;0.026334755;0;0;0.001437812;;112.857;2.24934093035122;5396.06;69.2005313844744;;;;;;7.193;;;;;;
200041366;CC Rhône Crussol;7;2024;0.014537525;0.004166128;0.024603775;0.009304959;0.036723976;0.22074925;0.065476431;0;0.0111714;0.0115;0.054639548;0.028565174;0;0;0.001437812;;123.654;2.99966577540107;;;;;;;;;;;;;;
200041366;CC Rhône Crussol;7;2025;;;;;;;;;;;;;;;;;125.402;;;;;;;;;;;;;;;
200041366;CC Rhône Crussol;7;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041366;CC Rhône Crussol;7;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041366;CC Rhône Crussol;7;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041366;CC Rhône Crussol;7;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041366;CC Rhône Crussol;7;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041465;CC Val Eyrieux;7;2015;0.022946651;0.020000794;0.019434931;0.007277587;0.015341028;0.133020198;0.033952145;0.006675;0.0010091;0.015;0.050378392;0.007856879;0;0;0.000436018;0.006271274;;0.0227790432801822;;;0;0;1.173965;0.217515;0;3.9976;;;;;;
200041465;CC Val Eyrieux;7;2016;0.023134656;0.019409953;0.016198409;0.006606475;0.015318387;0.122211046;0.033847319;0.006675;0.00103;0.015;0.054529302;0.008571111;0;0;0.000462892;0.006861688;;0.0683371298405467;;;0;0;1.211854;0.18042;0;3.2523;;;;;;
200041465;CC Val Eyrieux;7;2017;0.022619592;0.018096794;0.016640506;0.00633102;0.014985563;0.123765391;0.033371695;0.00679;0.0011153;0.015;0.054037603;0.009357289;0;0;0.000457743;0.006775033;;0.113058224985868;;;0;0;1.153379;0.200512;0;10.0114;;;;;;
200041465;CC Val Eyrieux;7;2018;0.022581968;0.01815883;0.016994876;0.005873949;0.014608391;0.125681024;0.032411319;0.006852;0.0013648;0.015;0.049545528;0.010399923;0;0;0.000451216;0.006765102;;0.113314447592068;;;0;0;1.132108;0.211677;0;0.9282;;;;;;
200041465;CC Val Eyrieux;7;2019;0.022546671;0.018851402;0.016143282;0.005227015;0.014242687;0.121999723;0.030751441;0.006917;0.0017772;0.015;0.051302362;0.011788331;0;0;0.00046483;0.006940312;;0.125814937664417;1895.5;73.6186642088898;1;0;1.080957;0.190241;0;5.459;;;;;;
200041465;CC Val Eyrieux;7;2020;0.022473673;0.015124351;0.016666614;0.004700859;0.011821037;0.125372517;0.030436299;0.006857;0.0020638;0.015;0.046584622;0.013340358;0;0;0.000466775;0.006373569;;0.301694128568113;1977.92;71.4291269957013;1;0;0.879222;0.171333;0;4.5246;;;;;;
200041465;CC Val Eyrieux;7;2021;0.022544117;0.016646599;0.015305737;0.003337036;0.013320574;0.121842866;0.029837134;0.0070741;0.0024657;0.015;0.054674241;0.015061109;0;0;0.000476499;0.007667321;;0.368154624942476;1925.57;74.9623677095057;1;0;1.071956;0.103243;0;2.4584;;;;;;
200041465;CC Val Eyrieux;7;2022;0.022304645;0.016740201;0.013731806;0.003205195;0.01400755;0.116194946;0.030206905;0.0087321;0.0026823;0.0156;0.045656162;0.017165871;0;0;0.000470665;0.006434919;64.92;0.541724296911019;1922.49;74.2986646750538;1;;;;;5.2083;;;;;;
200041465;CC Val Eyrieux;7;2023;0.022635149;0.016741336;0.012404607;0.002956609;0.014148003;0.10777298;0.027985388;0.0087321;0.0030473;0.0156;0.04580352;0.019500481;0;0;0.000476499;0.006294658;65.298;0.830545622332449;1658.71;76.9498312359449;1;;;;;2.827;;;;;;
200041465;CC Val Eyrieux;7;2024;0.022675382;0.0164059;0.012537196;0.002684879;0.013860903;0.108211965;0.026737766;0.0090321;0.0037268;0.0156;0.04730601;0.021152072;0;0;0.000476499;0.006682759;63.48;1.12269446672013;;;;;;;;;;;;;;
200041465;CC Val Eyrieux;7;2025;;;;;;;;;;;;;;;;;68.86;;;;;;;;;;;;;;;
200041465;CC Val Eyrieux;7;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041465;CC Val Eyrieux;7;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041465;CC Val Eyrieux;7;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041465;CC Val Eyrieux;7;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200041465;CC Val Eyrieux;7;2030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200042497;CC Dombes Saône Vallée;1;2015;0.026396422;0.02505794;0.03664764;0.016603729;0.090683749;0.284243015;0.073544639;0;0.0028158;0;0.059795988;0.010864963;0;0;0.001368593;;;0.0985601645526226;;;1;0;2.707184;0;0.0241;8.9055;;;;;;
200042497;CC Dombes Saône Vallée;1;2016;0.027061576;0.022752584;0.034583037;0.016177395;0.092599144;0.277224548;0.072422346;0;0.0028187;0;0.063543822;0.012157721;0;0;0.001493139;;;0.18276220145379;;;1;0;2.484115;0;0.015558;23.5022;;;;;;
200042497;CC Dombes Saône Vallée;1;2017;0.026763267;0.023576113;0.035194809;0.016189404;0.092780982;0.284949384;0.074486499;0;0.0030089;0;0.063376369;0.013575781;0;0;0.00151741;;;0.263413843410601;;;1;0;2.67954;0;0.018;15.6685;;;;;;
200042497;CC Dombes Saône Vallée;1;2018;0.025723557;0.021928671;0.036561847;0.015988325;0.091471519;0.292445712;0.078293589;0;0.0034337;0;0.056486284;0.01529155;0;0;0.001495029;;;0.357810201566414;;;1;0;2.725398;0;0.00961;10.8278;;;;;;
200042497;CC Dombes Saône Vallée;1;2019;0.025582197;0.022305342;0.036483679;0.014854881;0.095459688;0.296257358;0.066440744;0;0.0040822;0;0.059050885;0.017332998;0;0;0.001540137;;;0.439491445612934;;99.3259803338356;1;0;2.847061;0;0.01176;32.5971;;;;;;
200042497;CC Dombes Saône Vallée;1;2020;0.026000181;0.022218674;0.036082753;0.013969328;0.080132631;0.300563267;0.066016337;0;0.0042544;0;0.054225902;0.019615025;0;0;0.001546581;;;0.850274406740357;;99.5184803014669;1;0;3.261781;0;0.0252;17.2882;;;;;;
200042497;CC Dombes Saône Vallée;1;2021;0.025048755;0.02198442;0.03239242;0.012342907;0.088013997;0.259816457;0.073725732;0;0.0048481;0;0.064450381;0.022145136;0;0;0.001578802;;;1.52553280084794;;99.2392027041097;1;0;3.17724;0.029834;0.05261;8.1243;;;;;;
200042497;CC Dombes Saône Vallée;1;2022;0.024914894;0.019816028;0.030403618;0.011716463;0.090462783;0.272574534;0.072684853;0;0.0055062;0;0.055287251;0.025239877;0;0;0.00155947;;9.699;2.1828665568369;22.42;99.1986187182641;1;;;;;13.7609;;;;;;
200042497;CC Dombes Saône Vallée;1;2023;0.025157758;0.01899222;0.028598466;0.010879723;0.089339228;0.256360327;0.067476652;0;0.0063844;0;0.054830691;0.028672576;0;0;0.001578802;;13.422;3.11232391769304;18.26;64.4999304368485;1;;;;;13.4652;;;;;;
200042497;CC Dombes Saône Vallée;1;2024;0.02521679;0.016194179;0.028820305;0.010710307;0.090099562;0.255878471;0.067724924;0;0.0083648;0;0.057686197;0.031100996;0;0;0.001578802;;30.264;4.01620956653882;;;;;;;;;;;;;;
200042497;CC Dombes Saône Vallée;1;2025;;;;;;;;;;;;;;;;;39.444;;;;;;;;;;;;;;;
200042497;CC Dombes Saône Vallée;1;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200042497;CC Dombes Saône Vallée;1;2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200042497;CC Dombes Saône Vallée;1;2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200042497;CC Dombes Saône Vallée;1;2029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
